employee_id,first_name,last_name,email,phone_number,hire_date,department,job_title,years_of_experience,education_level,city,state,salary
10173,Christina,Lawson,christina.lawson90@castillo.com,(547)991-3892x62675,2007-08-04,Legal,Legal Counsel,18,Master's Degree,Lake Michael,AZ,408393.71
10174,Connor,Mayo,connor.mayo8@weeks-johnson.com,682-818-6910x310,2021-08-23,Marketing,Marketing Specialist,5,Associate's Degree,East Christineshire,CT,95081.28
10175,Brittney,Adams,brittney.adams50@white.com,694.431.0643x238,2009-01-18,IT,System Administrator,18,Master's Degree,Ponceberg,DE,138301.98
10176,Lisa,Vazquez,lisa.vazquez25@morales-marshall.net,(972)364-4428,2014-02-22,Research & Development,Research Scientist,11,Associate's Degree,Port Travisport,AK,216554.33
10177,Kenneth,Turner,kenneth.turner67@graham-brooks.net,304.380.4312x9665,2006-04-18,Human Resources,Recruiter,17,Associate's Degree,Lake Thomas,TX,188976.16
10178,William,Goodwin,william.goodwin24@vargas-jackson.com,+1-378-796-7741,2013-02-01,Finance,Finance Manager,13,High School,Stephanieville,NC,84963.02
10179,Heather,Fleming,heather.fleming88@mcdonald-williams.com,4466809460,2021-01-30,Customer Support,Customer Support Rep,2,High School,Blackview,RI,93472.82
10180,Miguel,Myers,miguel.myers9@yang.com,(499)372-1930,2014-01-08,Human Resources,HR Specialist,10,PhD,Owenfort,TX,210277.47
10181,Ryan,Simmons,ryan.simmons28@sanchez.com,+1-643-493-7674x4039,2014-12-30,Legal,Paralegal,12,PhD,Lisastad,ID,209973.09
10182,Carl,Harris,carl.harris19@gonzalez.com,249.682.3631x02489,2009-07-01,Human Resources,HR Manager,17,PhD,South Rubenland,AZ,481436.49
10183,Sara,Fields,sara.fields34@pratt.biz,666.526.4748x98085,2010-09-03,Finance,Finance Manager,13,High School,Katelynmouth,WY,85984.35
10184,Jose,Figueroa,jose.figueroa34@malone.org,001-673-677-4996x81743,2007-04-11,Marketing,Content Creator,20,PhD,Wilkinsbury,TX,295860.07
10185,David,Martin,david.martin63@houston.net,(866)510-5062,2016-10-29,Human Resources,Recruiter,8,Master's Degree,Franklinside,VA,224283.35
10186,Stephanie,Gibson,stephanie.gibson63@norton.com,(639)840-2932x30235,2015-09-06,Human Resources,HR Manager,8,Associate's Degree,Jeremiahstad,IL,228539.1
10187,Adam,Snyder,adam.snyder76@brown-james.com,+1-792-360-3066,2017-11-05,Customer Support,Customer Success Manager,6,Associate's Degree,Melissachester,MT,112865.78
10188,Chris,Morton,chris.morton98@chen-clark.biz,+1-223-525-6833,2010-09-28,Human Resources,HR Specialist,13,Bachelor's Degree,West Martinhaven,MA,175617.39
10189,Kristen,Schultz,kristen.schultz40@smith.com,250-601-3509x421,2010-12-27,Human Resources,Recruiter,15,Bachelor's Degree,New Mark,MA,191803.35
10190,Rebecca,Sanchez,rebecca.sanchez50@craig.info,(932)627-0062x911,2012-05-15,Operations,Logistics Coordinator,13,Master's Degree,Garyville,CO,81682.48
10191,Lisa,Burke,lisa.burke88@cohen.net,929.543.8230x46480,2016-03-07,Operations,Supply Chain Analyst,10,Bachelor's Degree,Amandaville,AR,190031.87
10192,Rebekah,Madden,rebekah.madden37@le.com,(750)451-2008x657,2023-07-31,Legal,Legal Counsel,1,High School,Royside,MP,171313.06
10193,Marcus,Bailey,marcus.bailey57@brewer.org,811-324-6604x7298,2013-12-31,Finance,Auditor,10,PhD,Justinchester,WV,291095.17
10194,Travis,Thompson,travis.thompson81@hughes-rodriguez.com,001-833-238-0167,2007-09-11,Human Resources,HR Coordinator,17,Bachelor's Degree,Brownfort,WY,98117.74
10195,John,Williams,john.williams67@peters.com,001-747-530-1376x990,2024-03-26,Finance,Financial Analyst,1,High School,Lake Bradleyshire,NH,103051.85
10196,John,Bates,john.bates48@cohen.com,828-335-4328,2012-08-13,Finance,Auditor,13,High School,Michelletown,TX,139433.33
10197,David,Gutierrez,david.gutierrez84@baldwin.com,(422)244-0105x145,2018-12-01,Operations,Logistics Coordinator,7,Bachelor's Degree,New Tashahaven,PR,115486.01
10198,Rebecca,Ross,rebecca.ross63@payne.com,984.861.6238x999,2007-06-13,Operations,Logistics Coordinator,20,Master's Degree,South Allison,IN,217190.73
10199,Darlene,Lambert,darlene.lambert32@torres.com,2915808737,2006-01-29,IT,Cybersecurity Analyst,19,High School,Pamelaport,SC,201311.62
10200,Paul,Howe,paul.howe18@jones.com,001-296-793-1147x8908,2025-04-26,Marketing,SEO Analyst,0,Bachelor's Degree,Deniseport,FL,161065.31
10201,Sean,Kline,sean.kline85@meyer.com,001-413-827-8599x54748,2006-01-22,Marketing,Marketing Specialist,20,Bachelor's Degree,North Sandraside,SD,207579.61
10202,Carrie,Owens,carrie.owens70@chen.com,3029985140,2019-01-08,Finance,Auditor,6,High School,Rosarioville,PA,120759.44
10203,Jason,Hunter,jason.hunter68@young.biz,+1-923-222-8386x38071,2015-01-17,IT,Cybersecurity Analyst,12,Bachelor's Degree,Johnbury,MS,104560.1
10204,Sean,French,sean.french18@chang.org,(775)438-5448x5154,2017-10-27,Engineering,Senior Software Engineer,5,Associate's Degree,South Dawn,MP,146490.7
10205,Regina,Long,regina.long43@cordova.com,+1-555-606-4750x460,2019-09-05,IT,IT Support Specialist,4,High School,Stevenstad,NJ,65062.58
10206,Brian,Andrews,brian.andrews2@mcgee.biz,9024196814,2007-12-31,Engineering,QA Engineer,18,Master's Degree,Danielport,GA,217010.21
10207,Rebecca,Simpson,rebecca.simpson90@cox.com,9198510600,2010-08-25,Customer Support,Customer Success Manager,15,PhD,South Scottton,NE,255679.95
10208,Wayne,Crawford,wayne.crawford39@evans.info,(377)586-0555x619,2010-01-22,Finance,Finance Manager,15,Bachelor's Degree,Fullerstad,AR,215989.96
10209,Miguel,Garrett,miguel.garrett96@gonzalez.info,439.315.7392,2006-09-19,Human Resources,HR Specialist,18,Master's Degree,Mooreshire,VT,201922.59
10210,Emily,Williams,emily.williams80@watson.net,+1-265-568-1875x91221,2005-10-08,IT,IT Support Specialist,19,Master's Degree,North Randallmouth,AS,221794.27
10211,Kevin,Logan,kevin.logan33@chapman.com,(627)337-5199x9623,2012-04-22,Finance,Finance Manager,12,Master's Degree,Smithbury,AK,266503.99
10212,Mark,Anderson,mark.anderson18@guzman.com,634.554.6804x25948,2010-05-06,Finance,Auditor,14,High School,Allenborough,AL,117489.05
10213,Christopher,Hatfield,christopher.hatfield45@johnson-wheeler.com,(762)618-1437,2017-09-16,Sales,Sales Manager,8,Master's Degree,Troyburgh,WA,164080.91
10214,David,Wilson,david.wilson9@murray.com,+1-546-477-1066x969,2008-11-17,Engineering,Engineering Manager,16,PhD,North Catherine,SD,573347.48
10215,Deborah,Burke,deborah.burke78@rosario.info,8147425737,2013-11-20,Engineering,Software Engineer,11,Master's Degree,West Thomasside,CT,187790.18
10216,Daniel,Jordan,daniel.jordan42@roberts.org,001-584-796-6879x4179,2006-04-21,Customer Support,Customer Support Rep,19,Master's Degree,New Dianeview,CT,234748.52
10217,Jennifer,Ferguson,jennifer.ferguson28@frazier.com,991.310.7698,2010-10-15,IT,Cybersecurity Analyst,12,High School,Austinburgh,KY,79720.31
10218,Donald,Martinez,donald.martinez20@williams.com,747.748.3188x8403,2019-10-18,Finance,Accountant,7,PhD,South Michele,IN,275175.62
10219,Samantha,Ritter,samantha.ritter26@clark.info,640-563-0066x45419,2018-04-14,Operations,Supply Chain Analyst,7,PhD,Meredithburgh,PW,270009.78
10220,Arthur,Mason,arthur.mason65@mclaughlin.com,525.991.7956,2006-12-26,Engineering,Engineering Manager,17,PhD,North Pamela,NH,340804.93
10221,Sara,Green,sara.green22@acevedo.com,541.242.2072x3717,2010-05-11,Finance,Finance Manager,13,High School,Calderonhaven,ME,168972.08
10222,Olivia,Williams,olivia.williams75@holden-martinez.info,001-493-731-5318,2023-05-09,Engineering,DevOps Engineer,2,Bachelor's Degree,East Dylan,MT,172172.85
10223,Jaclyn,Ramirez,jaclyn.ramirez16@avery.com,001-545-607-7490,2017-02-20,Finance,Financial Analyst,8,Associate's Degree,Scottside,ND,146242.75
10224,Catherine,Harmon,catherine.harmon88@jones-garcia.com,5562622041,2025-06-21,IT,System Administrator,0,Master's Degree,Garciachester,NC,217963.72
10225,Tonya,Williamson,tonya.williamson48@rodriguez-hawkins.com,(496)553-4485,2008-06-27,Research & Development,Data Scientist,16,Bachelor's Degree,East Georgeland,GA,218759.99
10226,Pam,Bailey,pam.bailey23@king.com,4152532826,2023-11-18,Human Resources,Recruiter,2,High School,Dianeville,NY,60349.92
10227,Dale,Sims,dale.sims98@collins.org,001-572-773-7696x8059,2013-04-26,IT,System Administrator,11,Bachelor's Degree,Port Teresa,CT,210382.47
10228,Lisa,Bean,lisa.bean36@faulkner-thomas.biz,615.215.2750x19471,2020-07-04,Legal,Legal Counsel,7,Master's Degree,Lake Joshua,MT,151929.37
10229,Andrea,Simpson,andrea.simpson59@salinas.com,(439)355-8657x3314,2020-06-27,Legal,Paralegal,3,PhD,East Thomas,ND,122285.41
10230,Karen,Curry,karen.curry83@schwartz.com,508-334-4671x02503,2019-05-03,Engineering,QA Engineer,5,Master's Degree,Paulchester,MP,82459.0
10231,Judith,Ramos,judith.ramos79@johnson.com,(610)873-7847x70595,2007-10-06,Human Resources,Recruiter,15,PhD,Calvinland,PW,288654.24
10232,Pamela,Turner,pamela.turner70@johnson-vance.info,486.597.8833,2020-06-30,Finance,Accountant,5,Master's Degree,New Megan,MO,189517.68
10233,Todd,Wiggins,todd.wiggins86@gray.com,+1-363-899-7281x0309,2015-06-07,IT,Network Administrator,10,High School,Coopershire,VT,143757.2
10234,Rebecca,Avila,rebecca.avila83@mathews.org,851-773-8500x40002,2022-11-07,Finance,Accountant,4,PhD,Donnabury,GU,187113.94
10235,Jacob,Lee,jacob.lee91@reid-lee.net,226.611.2013,2007-07-11,Customer Support,Customer Success Manager,20,Bachelor's Degree,Francomouth,CO,100276.15
10236,Robert,Turner,robert.turner48@tran.net,001-811-361-3789x2423,2010-12-24,Marketing,Content Creator,15,High School,Seanbury,IN,105914.02
10237,Francisco,Lara,francisco.lara88@wagner-andrade.com,450.465.3806,2010-08-02,Operations,Supply Chain Analyst,13,Associate's Degree,Ryanmouth,NV,160061.42
10238,Matthew,Michael,matthew.michael62@mckenzie-garza.info,001-345-976-4746x4453,2007-03-08,Legal,Paralegal,19,Bachelor's Degree,Jocelynburgh,NC,158466.42
10239,Kaylee,Williams,kaylee.williams89@smith.info,+1-759-609-8458x764,2009-12-31,Customer Support,Customer Success Manager,13,PhD,South Alexander,OH,361426.52
10240,Bryan,Rodgers,bryan.rodgers64@diaz-harper.net,9387394936,2017-12-09,Finance,Auditor,9,Master's Degree,South Jenniferview,IN,282158.57
10241,Amy,Barton,amy.barton64@williams.net,673.921.9054x76599,2006-08-20,Engineering,DevOps Engineer,17,Master's Degree,Lake Amanda,MO,312311.29
10242,Robert,Wells,robert.wells45@phelps-hamilton.com,403.826.8518x58982,2019-10-29,Sales,Account Manager,5,Bachelor's Degree,North John,ND,242203.46
10243,Caitlin,Smith,caitlin.smith57@fernandez-price.net,001-760-995-9951x3639,2013-01-10,IT,Cybersecurity Analyst,13,Master's Degree,Matthewland,AK,254554.86
10244,Thomas,Torres,thomas.torres2@andrews-hahn.com,+1-209-561-4039,2011-07-07,Research & Development,Data Scientist,15,High School,New Sarahfort,KY,215355.07
10245,James,Romero,james.romero76@snow-johns.com,(879)301-6192,2009-12-03,Operations,Operations Manager,16,Master's Degree,East Alexanderland,TX,197834.44
10246,Scott,Williams,scott.williams93@smith.org,(245)657-2469,2024-06-21,Sales,Business Development Rep,0,Bachelor's Degree,Byrdside,RI,113786.02
10247,Courtney,Gomez,courtney.gomez56@jones-barnes.info,5879490375,2020-10-26,Finance,Accountant,6,Associate's Degree,Mooreside,MT,136790.01
10248,Jesse,Haynes,jesse.haynes44@sanchez.net,301-545-9784x648,2021-09-25,IT,Network Administrator,4,Master's Degree,East Gina,MH,153013.99
10249,Richard,Williams,richard.williams99@mcknight.info,9468530664,2024-07-18,Legal,Paralegal,3,Associate's Degree,Toddchester,HI,125934.63
10250,Brian,Anderson,brian.anderson58@robertson.com,7994065985,2023-03-29,Marketing,Marketing Manager,1,Associate's Degree,Freemanville,ME,179297.84
10251,Mark,Cooper,mark.cooper30@garrison-baker.com,+1-405-789-1108x3596,2010-02-24,Research & Development,Research Scientist,15,Bachelor's Degree,Port Theresaview,TX,288095.84
10252,Hayden,Rodriguez,hayden.rodriguez56@beard.com,+1-592-652-8964x348,2011-10-29,Research & Development,Data Scientist,12,Associate's Degree,Burnschester,MD,145901.36
10253,Shannon,Johnston,shannon.johnston42@sanchez.info,559.680.4139x915,2010-03-22,Engineering,Software Engineer,15,PhD,Brownberg,MS,322461.3
10254,Clinton,Thomas,clinton.thomas14@robertson.biz,620.739.2036,2016-12-08,Legal,Paralegal,7,Bachelor's Degree,Port Lindsay,DC,136980.17
10255,Bianca,Winters,bianca.winters57@schwartz.com,937-909-9433,2014-02-17,Legal,Legal Counsel,13,Associate's Degree,Michellestad,PW,234213.6
10256,Steven,Long,steven.long21@anderson-meyer.com,3674914744,2013-05-30,Operations,Operations Manager,10,Associate's Degree,Lake Paulview,VA,112043.14
10257,Stephanie,Anderson,stephanie.anderson85@faulkner.info,2224921908,2011-11-13,IT,Network Administrator,14,PhD,South Brookeville,AR,142568.5
10258,Michael,Rivera,michael.rivera85@reed.com,955-924-8590x515,2021-12-16,Human Resources,HR Manager,3,Associate's Degree,North Randy,WY,95607.23
10259,Mercedes,Forbes,mercedes.forbes42@anthony.com,567.460.8046,2016-04-21,Sales,Sales Manager,8,PhD,North Christopherhaven,NH,401556.74
10260,David,Rodriguez,david.rodriguez37@tapia.com,858.549.3929x0397,2018-08-24,IT,System Administrator,4,Master's Degree,South Francishaven,PW,209615.71
10261,Peter,Mccormick,peter.mccormick8@walker-carey.net,6748861056,2015-03-14,Marketing,Marketing Manager,12,Master's Degree,South Michael,UT,247863.02
10262,Natalie,Cook,natalie.cook23@howe.com,001-630-283-7865x581,2023-06-12,Finance,Finance Manager,4,High School,West Frank,AL,132766.65
10263,Robert,Davidson,robert.davidson52@gay.com,001-373-720-2673x03295,2010-12-27,IT,System Administrator,16,Associate's Degree,South Williamhaven,DE,196764.35
10264,Joseph,Gray,joseph.gray43@oconnor.com,001-331-520-7240x96844,2020-08-28,Research & Development,Data Scientist,6,PhD,Nealhaven,NJ,365045.96
10265,Brittney,Mahoney,brittney.mahoney23@parrish-reyes.com,449.965.1864x63930,2013-04-21,Human Resources,HR Coordinator,10,PhD,Brittanyland,OH,131427.07
10266,Lisa,Gentry,lisa.gentry41@moran-murphy.net,+1-729-614-0770x78383,2013-04-19,Legal,Paralegal,12,Associate's Degree,Lake Crystalchester,CA,75466.48
10267,Alexis,Patel,alexis.patel92@gomez.net,(491)297-5639,2023-07-13,IT,Network Administrator,1,PhD,Lake Jamestown,MI,98271.25
10268,Carla,Martin,carla.martin37@escobar.org,001-633-488-3625x938,2007-02-13,Engineering,QA Engineer,20,Master's Degree,East Crystal,VT,296119.52
10269,Christopher,Vazquez,christopher.vazquez96@caldwell.com,381-553-0445x976,2011-09-12,Finance,Finance Manager,15,High School,New Joshuaton,NV,177768.53
10270,Todd,Fletcher,todd.fletcher79@zuniga-shelton.biz,(512)959-0965x897,2014-05-16,Sales,Account Manager,10,Bachelor's Degree,Leahfurt,CO,183916.41
10271,Laura,Johnson,laura.johnson90@gutierrez-brown.net,267-994-9286,2011-09-14,Marketing,SEO Analyst,13,Associate's Degree,West Brian,IA,111403.29
10272,Emily,Joseph,emily.joseph77@hart.com,(603)798-5746,2020-06-15,Finance,Financial Analyst,4,High School,West Anthony,ND,89378.98
10273,Daniel,Morrow,daniel.morrow24@campbell.com,(954)614-5531x1701,2022-04-06,Sales,Sales Representative,4,Master's Degree,Collinschester,NE,132147.51
10274,Pamela,Parks,pamela.parks13@garcia-carpenter.com,652.519.2676x6502,2024-08-14,Marketing,SEO Analyst,2,Associate's Degree,Lake Natalietown,MO,125121.29
10275,Kendra,Taylor,kendra.taylor64@nelson.org,272.659.3387x8948,2025-03-25,Sales,Sales Manager,2,High School,Tammyhaven,NJ,90683.59
10276,Theresa,Gibson,theresa.gibson12@ramirez.info,667-675-4515x72034,2018-04-26,Finance,Financial Analyst,8,Bachelor's Degree,Chentown,RI,124470.53
10277,James,Koch,james.koch50@bailey.com,001-237-251-0217x45444,2010-08-12,Sales,Sales Representative,13,Bachelor's Degree,West Tanyaburgh,SC,103351.24
10278,Kristi,Dean,kristi.dean2@sexton-owen.biz,+1-307-787-4463x7116,2015-05-24,Operations,Supply Chain Analyst,10,Bachelor's Degree,East Sarah,IN,119431.33
10279,Barbara,Moore,barbara.moore45@brewer.org,(665)221-6670x0131,2011-02-01,Customer Support,Customer Support Rep,15,PhD,New Susanchester,ID,222103.57
10280,Janice,Perez,janice.perez36@klein-hayes.org,827-963-9264x10009,2011-11-16,Human Resources,Recruiter,15,Bachelor's Degree,Collinsmouth,WY,175734.47
10281,Paul,Wilkinson,paul.wilkinson85@russell.com,511-533-8523x951,2024-01-03,IT,System Administrator,0,PhD,Kaylatown,MP,108031.62
10282,Ernest,Elliott,ernest.elliott99@leblanc.com,590-629-9674x66763,2021-12-04,Sales,Sales Representative,3,Master's Degree,Port Thomas,KY,207871.74
10283,Mark,Knapp,mark.knapp73@quinn.com,(742)928-3631,2012-12-11,Engineering,Software Engineer,12,Associate's Degree,South Anthonyfort,IL,73407.57
10284,Brenda,Tyler,brenda.tyler29@garrett.biz,243-886-5636,2016-06-09,Engineering,Engineering Manager,8,PhD,Vanessaburgh,ID,288419.25
10285,Jose,Hall,jose.hall26@myers-meyer.com,(849)533-3351,2018-05-01,Engineering,QA Engineer,6,Associate's Degree,New Cesarmouth,GU,102357.55
10286,Christy,Kent,christy.kent57@johnson.com,(685)872-8796x7995,2009-01-15,Finance,Auditor,18,High School,Brownland,RI,141039.54
10287,Gregory,Chang,gregory.chang39@patterson.com,+1-433-531-8609x96531,2014-09-24,Operations,Logistics Coordinator,9,PhD,Lake Christopherfurt,TN,217151.94
10288,John,Perez,john.perez65@wallace.org,+1-223-859-4234x1221,2021-04-02,Finance,Finance Manager,2,PhD,Lesliechester,MD,232674.06
10289,Tina,Munoz,tina.munoz40@le-lawson.net,+1-683-400-4459x101,2007-11-10,Human Resources,HR Coordinator,16,Associate's Degree,Bennettside,SD,140438.92
10290,Cathy,Khan,cathy.khan58@mcdaniel-ortiz.net,376.801.1416,2009-02-28,Finance,Accountant,14,High School,East Chadtown,FM,55833.1
10291,Amber,Allen,amber.allen68@donovan-thomas.org,+1-565-346-8820x645,2017-06-04,Engineering,Engineering Manager,8,Associate's Degree,Christopherville,CT,151744.52
10292,Carol,Bowers,carol.bowers75@taylor.biz,+1-358-384-4769x9181,2012-01-11,IT,Network Administrator,12,Bachelor's Degree,West Anthony,DE,137547.41
10293,Alexander,Roberson,alexander.roberson27@ballard.info,823.959.4863x2200,2016-12-26,Customer Support,Customer Support Rep,6,Bachelor's Degree,Angelaville,AZ,88257.77
10294,William,Nunez,william.nunez58@valencia-williams.biz,+1-905-771-4907x06427,2020-08-28,Customer Support,Customer Support Rep,6,Associate's Degree,Kristineland,MI,73903.1
10295,David,Robinson,david.robinson9@estes.com,001-429-293-7268,2015-01-17,Engineering,Senior Software Engineer,10,Associate's Degree,Angelaton,DC,145065.65
10296,Paul,Rogers,paul.rogers88@reyes.net,001-254-424-2529x9267,2013-04-27,Sales,Sales Manager,12,PhD,Stephanieville,CO,299398.16
10297,Kelly,Spencer,kelly.spencer87@ayala.info,239-875-1223x52757,2020-12-18,Customer Support,Customer Success Manager,3,PhD,Christopherbury,MP,115782.15
10298,George,Martinez,george.martinez85@moore.biz,2253580101,2016-09-17,Legal,Legal Counsel,10,Associate's Degree,Petersonland,AR,86033.35
10299,Jessica,Garcia,jessica.garcia66@nixon.com,928.235.0149,2021-05-14,Customer Support,Customer Support Rep,6,Master's Degree,Phillipschester,AK,142360.13
10300,Christina,Johnson,christina.johnson92@hernandez-buchanan.com,808.808.0069,2008-03-02,Finance,Accountant,18,Master's Degree,West Marcuston,PR,245204.41
10301,Ryan,Reid,ryan.reid36@mitchell.info,6177670236,2009-04-20,Sales,Sales Representative,17,PhD,Norrismouth,PR,271141.71
10302,Amanda,Hurst,amanda.hurst10@smith.com,286.957.6594x78797,2018-07-17,Customer Support,Customer Support Rep,8,PhD,New Latasha,MA,203914.59
